case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width,track_to_predict,interesting_agent
4.0,4,4,400,car,1023.654,1002.474,-8.128,7.287000000000001,2.411,11.24,2.5,1,0.0
4.0,4,5,500,car,1022.852,1003.215,-8.097999999999999,7.365,2.404,11.24,2.5,1,0.0
4.0,4,6,600,car,1022.053,1003.963,-8.068999999999999,7.443,2.397,11.24,2.5,1,0.0
4.0,4,7,700,car,1021.257,1004.719,-8.041,7.523,2.389,11.24,2.5,1,0.0
4.0,4,8,800,car,1020.464,1005.482,-8.014,7.603,2.383,11.24,2.5,1,0.0
4.0,4,9,900,car,1019.673,1006.254,-7.987,7.682,2.376,11.24,2.5,1,0.0
4.0,4,10,1000,car,1018.885,1007.033,-7.957999999999999,7.761,2.369,11.24,2.5,1,0.0
4.0,5,1,100,car,1039.456,997.9,-8.328,5.831,2.531,4.38,1.93,1,0.0
4.0,5,2,200,car,1038.626,998.487,-8.281,5.837999999999999,2.528,4.38,1.93,1,0.0
4.0,5,3,300,car,1037.8,999.075,-8.232999999999999,5.843,2.524,4.38,1.93,1,0.0
4.0,5,4,400,car,1036.98,999.663,-8.184,5.846,2.521,4.38,1.93,1,0.0
4.0,5,5,500,car,1036.164,1000.252,-8.134,5.847,2.518,4.38,1.93,1,0.0
4.0,5,6,600,car,1035.353,1000.84,-8.085,5.847,2.515,4.38,1.93,1,0.0
4.0,5,7,700,car,1034.547,1001.428,-8.036,5.846,2.513,4.38,1.93,1,0.0
4.0,5,8,800,car,1033.746,1002.016,-7.989,5.843,2.51,4.38,1.93,1,0.0
4.0,5,9,900,car,1032.9489999999998,1002.603,-7.943,5.839,2.508,4.38,1.93,1,0.0
4.0,5,10,1000,car,1032.157,1003.19,-7.899,5.836,2.505,4.38,1.93,1,0.0
4.0,6,1,100,car,1042.836,987.385,-8.762,6.164,2.529,4.55,1.85,1,0.0
4.0,6,2,200,car,1041.963,988.005,-8.747,6.195,2.525,4.55,1.85,1,0.0
4.0,6,3,300,car,1041.091,988.629,-8.73,6.224,2.522,4.55,1.85,1,0.0
4.0,6,4,400,car,1040.221,989.255,-8.71,6.251,2.519,4.55,1.85,1,0.0
4.0,6,5,500,car,1039.352,989.884,-8.687999999999999,6.276,2.516,4.55,1.85,1,0.0
4.0,6,6,600,car,1038.486,990.515,-8.664,6.3,2.513,4.55,1.85,1,0.0
4.0,6,7,700,car,1037.623,991.149,-8.636000000000001,6.323,2.51,4.55,1.85,1,0.0
4.0,6,8,800,car,1036.763,991.786,-8.605,6.345,2.506,4.55,1.85,1,0.0
4.0,6,9,900,car,1035.905,992.425,-8.571,6.367000000000001,2.503,4.55,1.85,1,0.0
4.0,6,10,1000,car,1035.0510000000002,993.066,-8.535,6.388,2.499,4.55,1.85,1,0.0
4.0,7,1,100,car,1051.27,987.571,-9.172,5.787999999999999,2.579,4.85,1.93,1,0.0
4.0,7,2,200,car,1050.354,988.151,-9.128,5.777,2.577,4.85,1.93,1,0.0
4.0,7,3,300,car,1049.442,988.73,-9.085,5.763999999999999,2.576,4.85,1.93,1,0.0
4.0,7,4,400,car,1048.534,989.308,-9.043,5.75,2.575,4.85,1.93,1,0.0
4.0,7,5,500,car,1047.63,989.884,-9.001,5.734,2.574,4.85,1.93,1,0.0
4.0,7,6,600,car,1046.731,990.458,-8.958,5.716,2.574,4.85,1.93,1,0.0
4.0,7,7,700,car,1045.835,991.031,-8.914,5.696000000000001,2.573,4.85,1.93,1,0.0
4.0,7,8,800,car,1044.944,991.601,-8.869,5.674,2.572,4.85,1.93,1,0.0
4.0,7,9,900,car,1044.058,992.169,-8.821,5.65,2.572,4.85,1.93,1,0.0
4.0,7,10,1000,car,1043.1760000000002,992.735,-8.771,5.625,2.571,4.85,1.93,1,0.0
4.0,8,1,100,car,1049.383,979.152,-10.404000000000002,6.424,2.588,11.64,2.5,1,0.0
4.0,8,2,200,car,1048.347,979.802,-10.388,6.465,2.585,11.64,2.5,1,0.0
4.0,8,3,300,car,1047.312,980.455,-10.38,6.511,2.5810000000000004,11.64,2.5,1,0.0
4.0,8,4,400,car,1046.279,981.113,-10.377,6.56,2.5780000000000003,11.64,2.5,1,0.0
4.0,8,5,500,car,1045.245,981.776,-10.379,6.613,2.574,11.64,2.5,1,0.0
4.0,8,6,600,car,1044.212,982.444,-10.385,6.667999999999999,2.571,11.64,2.5,1,0.0
4.0,8,7,700,car,1043.178,983.118,-10.390999999999998,6.725,2.567,11.64,2.5,1,0.0
4.0,8,8,800,car,1042.143,983.798,-10.397,6.782,2.564,11.64,2.5,1,0.0
4.0,8,9,900,car,1041.108,984.483,-10.4,6.839,2.56,11.64,2.5,1,0.0
4.0,8,10,1000,car,1040.073,985.174,-10.398,6.893,2.556,11.64,2.5,1,0.0
4.0,9,1,100,car,1061.513,975.888,-8.415,4.9510000000000005,2.61,9.8,2.5,1,0.0
4.0,9,2,200,car,1060.6760000000002,976.39,-8.379,4.954,2.608,9.8,2.5,1,0.0
4.0,9,3,300,car,1059.842,976.892,-8.316,4.94,2.6060000000000003,9.8,2.5,1,0.0
4.0,9,4,400,car,1059.014,977.392,-8.231,4.909,2.604,9.8,2.5,1,0.0
4.0,9,5,500,car,1058.194,977.888,-8.13,4.8660000000000005,2.602,9.8,2.5,1,0.0
4.0,9,6,600,car,1057.383,978.379,-8.021,4.816,2.6010000000000004,9.8,2.5,1,0.0
4.0,9,7,700,car,1056.5839999999998,978.865,-7.912999999999999,4.766,2.599,9.8,2.5,1,0.0
4.0,9,8,800,car,1055.795,979.345,-7.816,4.721,2.5980000000000003,9.8,2.5,1,0.0
4.0,9,9,900,car,1055.015,979.821,-7.737,4.686,2.597,9.8,2.5,1,0.0
4.0,9,10,1000,car,1054.244,980.294,-7.683,4.666,2.596,9.8,2.5,1,0.0
4.0,10,1,100,car,1061.72,972.138,-11.058,6.297999999999999,2.624,4.24,1.93,1,1
4.0,10,2,200,car,1060.617,972.771,-11.05,6.339,2.6210000000000004,4.24,1.93,1,1
4.0,10,3,300,car,1059.514,973.41,-11.04,6.38,2.6180000000000003,4.24,1.93,1,1
4.0,10,4,400,car,1058.413,974.052,-11.028,6.422999999999999,2.614,4.24,1.93,1,1
4.0,10,5,500,car,1057.313,974.699,-11.013,6.465,2.611,4.24,1.93,1,1
4.0,10,6,600,car,1056.214,975.35,-10.995,6.507999999999999,2.607,4.24,1.93,1,1
4.0,10,7,700,car,1055.117,976.006,-10.975,6.549,2.604,4.24,1.93,1,1
4.0,10,8,800,car,1054.023,976.666,-10.951,6.59,2.6,4.24,1.93,1,1
4.0,10,9,900,car,1052.931,977.329,-10.925,6.63,2.596,4.24,1.93,1,1
4.0,10,10,1000,car,1051.841,977.997,-10.895,6.667999999999999,2.592,4.24,1.93,1,1
5.0,4,1,100,car,992.033,1041.253,-7.1610000000000005,9.299,2.227,4.21,1.74,0.0,0.0
5.0,4,2,200,car,991.32,1042.185,-7.14,9.315,2.225,4.21,1.74,0.0,0.0
5.0,4,3,300,car,990.608,1043.118,-7.12,9.33,2.2230000000000003,4.21,1.74,0.0,0.0
5.0,4,4,400,car,989.898,1044.053,-7.1,9.345,2.221,4.21,1.74,0.0,0.0
5.0,6,1,100,car,999.089,1018.277,-7.864,8.726,2.3040000000000003,4.99,1.92,0.0,0.0
5.0,6,2,200,car,998.313,1019.159,-7.773,8.794,2.295,4.99,1.92,0.0,0.0
5.0,6,3,300,car,997.546,1020.047,-7.678,8.856,2.285,4.99,1.92,0.0,0.0
5.0,6,4,400,car,996.789,1020.942,-7.582000000000001,8.911,2.276,4.99,1.92,0.0,0.0
5.0,6,5,500,car,996.04,1021.841,-7.485,8.959,2.267,4.99,1.92,0.0,0.0
5.0,6,6,600,car,995.301,1022.745,-7.388999999999999,9.001,2.258,4.99,1.92,0.0,0.0
5.0,6,7,700,car,994.572,1023.652,-7.294,9.036,2.25,4.99,1.92,0.0,0.0
5.0,6,8,800,car,993.851,1024.563,-7.2010000000000005,9.067,2.242,4.99,1.92,0.0,0.0
5.0,6,9,900,car,993.139,1025.477,-7.113,9.093,2.235,4.99,1.92,0.0,0.0
5.0,6,10,1000,car,992.436,1026.392,-7.031000000000001,9.116,2.228,4.99,1.92,0.0,0.0
5.0,7,1,100,car,993.937,1031.296,-9.115,8.937999999999999,2.366,4.24,1.82,0.0,0.0
5.0,7,2,200,car,993.031,1032.194,-9.087,9.001,2.361,4.24,1.82,0.0,0.0
5.0,7,3,300,car,992.127,1033.099,-9.06,9.057,2.356,4.24,1.82,0.0,0.0
5.0,7,4,400,car,991.225,1034.009,-9.034,9.106,2.352,4.24,1.82,0.0,0.0
5.0,7,5,500,car,990.325,1034.923,-9.009,9.147,2.349,4.24,1.82,0.0,0.0
5.0,7,6,600,car,989.427,1035.841,-8.985,9.182,2.345,4.24,1.82,0.0,0.0
5.0,7,7,700,car,988.532,1036.762,-8.962,9.212,2.342,4.24,1.82,0.0,0.0
5.0,7,8,800,car,987.638,1037.686,-8.939,9.238,2.34,4.24,1.82,0.0,0.0
5.0,7,9,900,car,986.747,1038.612,-8.916,9.261,2.337,4.24,1.82,0.0,0.0
5.0,7,10,1000,car,985.858,1039.5410000000002,-8.892000000000001,9.284,2.335,4.24,1.82,0.0,0.0
5.0,11,1,100,car,1000.335,1032.293,-9.729,10.398,2.323,4.83,1.89,0.0,0.0
5.0,11,2,200,car,999.362,1033.333,-9.769,10.427,2.324,4.83,1.89,0.0,0.0
5.0,11,3,300,car,998.384,1034.374,-9.812,10.448,2.325,4.83,1.89,0.0,0.0
5.0,11,4,400,car,997.401,1035.417,-9.857,10.462,2.326,4.83,1.89,0.0,0.0
5.0,11,5,500,car,996.413,1036.462,-9.901,10.47,2.3280000000000003,4.83,1.89,0.0,0.0
5.0,11,6,600,car,995.421,1037.507,-9.941,10.473,2.33,4.83,1.89,0.0,0.0
5.0,11,7,700,car,994.425,1038.553,-9.977,10.472,2.332,4.83,1.89,0.0,0.0
5.0,11,8,800,car,993.426,1039.598,-10.007,10.467,2.334,4.83,1.89,0.0,0.0
5.0,11,9,900,car,992.424,1040.644,-10.032,10.459,2.335,4.83,1.89,0.0,0.0
5.0,11,10,1000,car,991.419,1041.688,-10.052,10.448,2.337,4.83,1.89,0.0,0.0
5.0,1,1,100,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,2,200,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,3,300,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,4,400,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,5,500,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,6,600,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,7,700,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,8,800,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,9,900,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,1,10,1000,car,1009.062,1027.976,0.0,0.0,2.303,4.16,1.77,1,0.0
5.0,2,1,100,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,2,200,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,3,300,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,4,400,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,5,500,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,6,600,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,7,700,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,8,800,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,9,900,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,2,10,1000,car,1013.999,1022.682,0.0,0.0,2.374,4.48,1.8,1,0.0
5.0,3,1,100,car,1005.883,1017.125,-4.9030000000000005,5.092,2.337,9.99,2.5,1,0.0
5.0,3,2,200,car,1005.402,1017.644,-4.878,5.132000000000001,2.331,9.99,2.5,1,0.0
5.0,3,3,300,car,1004.924,1018.165,-4.854,5.171,2.325,9.99,2.5,1,0.0
5.0,3,4,400,car,1004.448,1018.691,-4.83,5.21,2.318,9.99,2.5,1,0.0
5.0,3,5,500,car,1003.973,1019.22,-4.806,5.247000000000001,2.312,9.99,2.5,1,0.0
5.0,3,6,600,car,1003.501,1019.752,-4.783,5.283,2.307,9.99,2.5,1,0.0
5.0,3,7,700,car,1003.031,1020.288,-4.761,5.317,2.301,9.99,2.5,1,0.0
5.0,3,8,800,car,1002.563,1020.827,-4.74,5.351,2.296,9.99,2.5,1,0.0
5.0,3,9,900,car,1002.097,1021.369,-4.72,5.382999999999999,2.291,9.99,2.5,1,0.0
5.0,3,10,1000,car,1001.632,1021.913,-4.7010000000000005,5.414,2.286,9.99,2.5,1,0.0
5.0,8,1,100,car,1028.03,1000.33,-6.571000000000001,6.007999999999999,2.401,4.4,1.81,1,0.0
5.0,8,2,200,car,1027.377,1000.936,-6.569,6.065,2.396,4.4,1.81,1,0.0
5.0,8,3,300,car,1026.725,1001.547,-6.566,6.117000000000001,2.392,4.4,1.81,1,0.0
5.0,8,4,400,car,1026.072,1002.163,-6.562,6.164,2.387,4.4,1.81,1,0.0
5.0,8,5,500,car,1025.419,1002.783,-6.557,6.207000000000001,2.384,4.4,1.81,1,0.0
5.0,8,6,600,car,1024.767,1003.408,-6.551,6.245,2.38,4.4,1.81,1,0.0
5.0,8,7,700,car,1024.115,1004.035,-6.545,6.279,2.377,4.4,1.81,1,0.0
5.0,8,8,800,car,1023.464,1004.666,-6.537999999999999,6.31,2.374,4.4,1.81,1,0.0
5.0,8,9,900,car,1022.812,1005.3,-6.532,6.337000000000001,2.371,4.4,1.81,1,0.0
5.0,8,10,1000,car,1022.162,1005.936,-6.525,6.363,2.369,4.4,1.81,1,0.0
5.0,9,1,100,car,1019.254,1002.126,-5.789,5.49,2.383,4.34,1.77,1,0.0
5.0,9,2,200,car,1018.68,1002.68,-5.72,5.478,2.378,4.34,1.77,1,0.0
5.0,9,3,300,car,1018.112,1003.232,-5.655,5.465,2.373,4.34,1.77,1,0.0
5.0,9,4,400,car,1017.551,1003.783,-5.5920000000000005,5.45,2.369,4.34,1.77,1,0.0
5.0,9,5,500,car,1016.995,1004.332,-5.532,5.434,2.365,4.34,1.77,1,0.0
5.0,9,6,600,car,1016.446,1004.879,-5.475,5.417999999999999,2.361,4.34,1.77,1,0.0
5.0,9,7,700,car,1015.902,1005.424,-5.421,5.401,2.358,4.34,1.77,1,0.0
5.0,9,8,800,car,1015.363,1005.967,-5.369,5.386,2.355,4.34,1.77,1,0.0
5.0,9,9,900,car,1014.829,1006.509,-5.319,5.37,2.351,4.34,1.77,1,0.0
5.0,9,10,1000,car,1014.3,1007.049,-5.273,5.356,2.3480000000000003,4.34,1.77,1,0.0
5.0,10,1,100,car,1031.066,994.388,-5.812,5.0760000000000005,2.424,4.71,1.95,1,0.0
5.0,10,2,200,car,1030.491,994.903,-5.783,5.119,2.417,4.71,1.95,1,0.0
5.0,10,3,300,car,1029.92,995.422,-5.755,5.166,2.41,4.71,1.95,1,0.0
5.0,10,4,400,car,1029.35,995.946,-5.73,5.215,2.403,4.71,1.95,1,0.0
5.0,10,5,500,car,1028.784,996.474,-5.709,5.267,2.396,4.71,1.95,1,0.0
5.0,10,6,600,car,1028.219,997.008,-5.69,5.322,2.39,4.71,1.95,1,0.0
5.0,10,7,700,car,1027.657,997.547,-5.675,5.38,2.383,4.71,1.95,1,0.0
5.0,10,8,800,car,1027.096,998.091,-5.662999999999999,5.439,2.376,4.71,1.95,1,0.0
5.0,10,9,900,car,1026.536,998.641,-5.654,5.5,2.37,4.71,1.95,1,0.0
5.0,10,10,1000,car,1025.976,999.198,-5.648,5.562,2.364,4.71,1.95,1,0.0
5.0,12,1,100,car,1040.506,989.635,-6.109,4.846,2.471,4.7,1.84,1,0.0
5.0,12,2,200,car,1039.901,990.128,-6.081,4.898,2.464,4.7,1.84,1,0.0
5.0,12,3,300,car,1039.3,990.625,-6.058,4.953,2.456,4.7,1.84,1,0.0
5.0,12,4,400,car,1038.7,991.128,-6.037999999999999,5.011,2.449,4.7,1.84,1,0.0
5.0,12,5,500,car,1038.103,991.637,-6.023,5.072,2.442,4.7,1.84,1,0.0
5.0,12,6,600,car,1037.507,992.152,-6.011,5.135,2.435,4.7,1.84,1,0.0
5.0,12,7,700,car,1036.912,992.673,-6.002999999999999,5.2,2.428,4.7,1.84,1,0.0
5.0,12,8,800,car,1036.318,993.2,-5.997999999999999,5.266,2.421,4.7,1.84,1,0.0
5.0,12,9,900,car,1035.724,993.733,-5.996,5.331,2.415,4.7,1.84,1,0.0
5.0,12,10,1000,car,1035.13,994.272,-5.995,5.397,2.4090000000000003,4.7,1.84,1,0.0
5.0,13,1,100,car,1056.803,979.285,-7.117000000000001,4.019,2.628,10.85,2.5,1,0.0
5.0,13,2,200,car,1056.093,979.69,-7.11,4.03,2.6260000000000003,10.85,2.5,1,0.0
5.0,13,3,300,car,1055.384,980.096,-7.105,4.044,2.624,10.85,2.5,1,0.0
5.0,13,4,400,car,1054.6760000000002,980.505,-7.1,4.062,2.622,10.85,2.5,1,0.0
5.0,13,5,500,car,1053.969,980.915,-7.096,4.083,2.619,10.85,2.5,1,0.0
5.0,13,6,600,car,1053.262,981.329,-7.095,4.1080000000000005,2.617,10.85,2.5,1,0.0
5.0,13,7,700,car,1052.556,981.745,-7.093999999999999,4.136,2.614,10.85,2.5,1,0.0
5.0,13,8,800,car,1051.85,982.165,-7.096,4.169,2.61,10.85,2.5,1,0.0
5.0,13,9,900,car,1051.144,982.589,-7.1,4.206,2.607,10.85,2.5,1,0.0
5.0,13,10,1000,car,1050.439,983.016,-7.105,4.245,2.603,10.85,2.5,1,0.0
5.0,14,1,100,car,1073.826,969.056,-7.605,4.02,2.655,4.5,1.83,1,0.0
5.0,14,2,200,car,1073.067,969.461,-7.572999999999999,4.032,2.652,4.5,1.83,1,0.0
5.0,14,3,300,car,1072.312,969.868,-7.541,4.045,2.649,4.5,1.83,1,0.0
5.0,14,4,400,car,1071.56,970.276,-7.511,4.057,2.6460000000000004,4.5,1.83,1,0.0
5.0,14,5,500,car,1070.811,970.686,-7.482,4.069,2.644,4.5,1.83,1,0.0
5.0,14,6,600,car,1070.064,971.096,-7.456,4.081,2.641,4.5,1.83,1,0.0
5.0,14,7,700,car,1069.32,971.507,-7.431,4.093,2.638,4.5,1.83,1,0.0
5.0,14,8,800,car,1068.579,971.919,-7.409,4.105,2.636,4.5,1.83,1,0.0
5.0,14,9,900,car,1067.84,972.333,-7.39,4.1160000000000005,2.633,4.5,1.83,1,0.0
5.0,14,10,1000,car,1067.102,972.747,-7.371,4.126,2.631,4.5,1.83,1,0.0
5.0,5,1,100,car,1018.436,1009.151,-6.3870000000000005,6.279,2.365,4.48,1.84,1,1
5.0,5,2,200,car,1017.803,1009.785,-6.343999999999999,6.316,2.358,4.48,1.84,1,1
5.0,5,3,300,car,1017.175,1010.423,-6.301,6.354,2.352,4.48,1.84,1,1
5.0,5,4,400,car,1016.552,1011.065,-6.259,6.393,2.346,4.48,1.84,1,1
5.0,5,5,500,car,1015.932,1011.711,-6.218,6.433,2.339,4.48,1.84,1,1
5.0,5,6,600,car,1015.317,1012.36,-6.178,6.474,2.333,4.48,1.84,1,1
5.0,5,7,700,car,1014.705,1013.014,-6.142,6.517,2.327,4.48,1.84,1,1
5.0,5,8,800,car,1014.097,1013.671,-6.108,6.562,2.32,4.48,1.84,1,1
5.0,5,9,900,car,1013.493,1014.333,-6.077999999999999,6.609,2.314,4.48,1.84,1,1
5.0,5,10,1000,car,1012.891,1014.999,-6.051,6.657,2.309,4.48,1.84,1,1
6.0,1,1,100,car,996.533,1030.476,-7.428,8.477,2.29,4.12,1.78,0.0,0.0
6.0,1,2,200,car,995.795,1031.328,-7.404,8.515,2.287,4.12,1.78,0.0,0.0
6.0,1,3,300,car,995.058,1032.182,-7.382000000000001,8.549,2.283,4.12,1.78,0.0,0.0
6.0,1,4,400,car,994.323,1033.04,-7.362,8.58,2.28,4.12,1.78,0.0,0.0
6.0,1,5,500,car,993.59,1033.9,-7.343999999999999,8.606,2.277,4.12,1.78,0.0,0.0
6.0,1,6,600,car,992.858,1034.763,-7.329,8.629,2.275,4.12,1.78,0.0,0.0
6.0,1,7,700,car,992.127,1035.628,-7.316,8.648,2.273,4.12,1.78,0.0,0.0
6.0,1,8,800,car,991.397,1036.494,-7.305,8.664,2.271,4.12,1.78,0.0,0.0
6.0,1,9,900,car,990.668,1037.362,-7.296,8.677,2.27,4.12,1.78,0.0,0.0
6.0,1,10,1000,car,989.939,1038.231,-7.287999999999999,8.687999999999999,2.269,4.12,1.78,0.0,0.0
6.0,2,1,100,car,991.507,1041.742,-8.72,10.146,2.281,4.01,1.67,0.0,0.0
6.0,2,2,200,car,990.637,1042.758,-8.704,10.162,2.279,4.01,1.67,0.0,0.0
6.0,2,3,300,car,989.768,1043.776,-8.687000000000001,10.176,2.277,4.01,1.67,0.0,0.0
6.0,5,1,100,car,1015.62,1016.933,-8.392999999999999,7.473,2.414,4.29,1.87,0.0,0.0
6.0,5,2,200,car,1014.787,1017.687,-8.312999999999999,7.501,2.407,4.29,1.87,0.0,0.0
6.0,5,3,300,car,1013.962,1018.444,-8.234,7.531000000000001,2.401,4.29,1.87,0.0,0.0
6.0,5,4,400,car,1013.145,1019.204,-8.158999999999999,7.563,2.394,4.29,1.87,0.0,0.0
6.0,5,5,500,car,1012.336,1019.967,-8.089,7.597,2.388,4.29,1.87,0.0,0.0
6.0,5,6,600,car,1011.533,1020.733,-8.024,7.635,2.381,4.29,1.87,0.0,0.0
6.0,5,7,700,car,1010.737,1021.503,-7.965,7.675,2.375,4.29,1.87,0.0,0.0
6.0,5,8,800,car,1009.946,1022.277,-7.912999999999999,7.718999999999999,2.369,4.29,1.87,0.0,0.0
6.0,5,9,900,car,1009.161,1023.054,-7.867000000000001,7.765,2.363,4.29,1.87,0.0,0.0
6.0,5,10,1000,car,1008.379,1023.837,-7.829,7.815,2.357,4.29,1.87,0.0,0.0
6.0,9,8,800,car,1087.394,961.676,-11.005,5.5520000000000005,2.674,4.49,1.88,0.0,0.0
6.0,9,9,900,car,1086.294,962.232,-11.012,5.568,2.673,4.49,1.88,0.0,0.0
6.0,9,10,1000,car,1085.193,962.79,-11.018,5.584,2.672,4.49,1.88,0.0,0.0
6.0,4,1,100,car,1020.075,1007.869,-6.303,4.748,2.496,4.42,1.78,1,0.0
6.0,4,2,200,car,1019.449,1008.35,-6.292999999999999,4.792,2.491,4.42,1.78,1,0.0
6.0,4,3,300,car,1018.824,1008.835,-6.287000000000001,4.839,2.486,4.42,1.78,1,0.0
6.0,4,4,400,car,1018.2,1009.324,-6.283,4.89,2.48,4.42,1.78,1,0.0
6.0,4,5,500,car,1017.577,1009.819,-6.281000000000001,4.9430000000000005,2.475,4.42,1.78,1,0.0
6.0,4,6,600,car,1016.953,1010.32,-6.279,4.998,2.469,4.42,1.78,1,0.0
6.0,4,7,700,car,1016.33,1010.825,-6.277,5.053,2.464,4.42,1.78,1,0.0
6.0,4,8,800,car,1015.708,1011.337,-6.273,5.109,2.458,4.42,1.78,1,0.0
6.0,4,9,900,car,1015.085,1011.854,-6.265,5.162000000000001,2.452,4.42,1.78,1,0.0
6.0,4,10,1000,car,1014.464,1012.376,-6.252999999999999,5.212999999999999,2.447,4.42,1.78,1,0.0
6.0,6,1,100,car,1027.6660000000002,1001.822,-6.8260000000000005,4.659,2.543,4.66,1.85,1,0.0
6.0,6,2,200,car,1026.987,1002.293,-6.801,4.686,2.5380000000000003,4.66,1.85,1,0.0
6.0,6,3,300,car,1026.31,1002.767,-6.785,4.715,2.5340000000000003,4.66,1.85,1,0.0
6.0,6,4,400,car,1025.635,1003.242,-6.778,4.745,2.531,4.66,1.85,1,0.0
6.0,6,5,500,car,1024.9589999999998,1003.72,-6.784,4.777,2.528,4.66,1.85,1,0.0
6.0,6,6,600,car,1024.282,1004.2,-6.8020000000000005,4.81,2.526,4.66,1.85,1,0.0
6.0,6,7,700,car,1023.603,1004.682,-6.834,4.845,2.525,4.66,1.85,1,0.0
6.0,6,8,800,car,1022.92,1005.167,-6.881,4.882,2.525,4.66,1.85,1,0.0
6.0,6,9,900,car,1022.231,1005.655,-6.944,4.921,2.525,4.66,1.85,1,0.0
6.0,6,10,1000,car,1021.536,1006.146,-7.022,4.964,2.526,4.66,1.85,1,0.0
6.0,7,1,100,car,1028.386,996.783,-6.69,5.072,2.4930000000000003,4.9,1.94,1,0.0
6.0,7,2,200,car,1027.718,997.291,-6.541,4.97,2.492,4.9,1.94,1,0.0
6.0,7,3,300,car,1027.065,997.789,-6.398,4.872,2.491,4.9,1.94,1,0.0
6.0,7,4,400,car,1026.4260000000002,998.278,-6.263,4.781000000000001,2.49,4.9,1.94,1,0.0
6.0,7,5,500,car,1025.8010000000002,998.757,-6.134,4.695,2.488,4.9,1.94,1,0.0
6.0,7,6,600,car,1025.189,999.228,-6.013999999999999,4.6160000000000005,2.487,4.9,1.94,1,0.0
6.0,7,7,700,car,1024.589,999.692,-5.9,4.544,2.485,4.9,1.94,1,0.0
6.0,7,8,800,car,1024.0,1000.148,-5.792999999999999,4.478,2.484,4.9,1.94,1,0.0
6.0,7,9,900,car,1023.423,1000.598,-5.693,4.418,2.482,4.9,1.94,1,0.0
6.0,7,10,1000,car,1022.855,1001.043,-5.598,4.365,2.479,4.9,1.94,1,0.0
6.0,8,1,100,car,1038.889,994.592,-8.043,4.756,2.608,4.36,1.83,1,0.0
6.0,8,2,200,car,1038.0839999999998,995.067,-7.937,4.687,2.608,4.36,1.83,1,0.0
6.0,8,3,300,car,1037.29,995.534,-7.826,4.613,2.609,4.36,1.83,1,0.0
6.0,8,4,400,car,1036.507,995.994,-7.71,4.534,2.61,4.36,1.83,1,0.0
6.0,8,5,500,car,1035.735,996.446,-7.588999999999999,4.45,2.611,4.36,1.83,1,0.0
6.0,8,6,600,car,1034.975,996.89,-7.463999999999999,4.364,2.613,4.36,1.83,1,0.0
6.0,8,7,700,car,1034.227,997.324,-7.336,4.275,2.614,4.36,1.83,1,0.0
6.0,8,8,800,car,1033.493,997.75,-7.205,4.184,2.616,4.36,1.83,1,0.0
6.0,8,9,900,car,1032.771,998.166,-7.073,4.092,2.617,4.36,1.83,1,0.0
6.0,8,10,1000,car,1032.062,998.573,-6.94,4.0,2.619,4.36,1.83,1,0.0
6.0,3,1,100,car,1010.547,1017.283,-5.909,5.941,2.353,4.84,1.85,1,1
6.0,3,2,200,car,1009.958,1017.879,-5.821000000000001,5.87,2.352,4.84,1.85,1,1
6.0,3,3,300,car,1009.377,1018.467,-5.734,5.801,2.35,4.84,1.85,1,1
6.0,3,4,400,car,1008.806,1019.049,-5.647,5.732,2.349,4.84,1.85,1,1
6.0,3,5,500,car,1008.243,1019.624,-5.562,5.665,2.347,4.84,1.85,1,1
6.0,3,6,600,car,1007.688,1020.192,-5.479,5.6,2.345,4.84,1.85,1,1
6.0,3,7,700,car,1007.142,1020.754,-5.398,5.537000000000001,2.344,4.84,1.85,1,1
6.0,3,8,800,car,1006.604,1021.309,-5.32,5.476,2.342,4.84,1.85,1,1
6.0,3,9,900,car,1006.074,1021.859,-5.244,5.416,2.34,4.84,1.85,1,1
